7.012851 7.06289 6.756623 6.610964 6.688724
7.39716 7.492729 6.502955 6.789722 6.708397
7.084148 7.021216 7.038909 7.229621 6.992382
6.835104 6.900748 7.310926 7.214455 7.064124
6.77511 6.590099 6.951284 6.767762 6.852045
7.360572 6.853985 7.470926 7.169902 7.239984
7.279361 7.230915 6.690245 6.987203 7.41998
7.064177 7.08012 7.186846 6.539526 7.44202
6.507498 6.571338 6.525379 6.753421 6.62433
6.700503 7.464354 6.843581 6.722452 7.40674
7.129434 7.169333 7.135116 6.543381 7.281061
7.186185 6.585024 6.948945 7.111511 6.544488
6.892823 7.321469 6.870505 6.856952 6.749894
7.202678 7.301824 6.50454 7.181643 6.704796
6.814256 6.792613 7.015085 7.424478 7.118841
7.148227 7.462365 6.784987 6.871707 6.515875
7.224401 7.209854 7.200704 6.885481 7.242588
7.24753 6.61525 7.275324 7.065137 7.154909
7.169724 6.50743 6.851099 6.923776 6.885045
7.338346 6.67298 6.682406 7.340358 7.357363
7.486138 6.744261 6.587357 7.187076 7.200565
6.917875 7.023765 6.887619 6.777411 6.879382
6.749923 6.649536 6.804301 6.950261 6.855737
6.556714 7.199447 6.865087 7.088883 6.736766
7.073209 7.206874 7.287491 6.739796 7.374315
7.413723 6.57476 6.615793 6.862606 6.879604
7.327376 7.42733 6.769853 6.63628 7.176253
7.174992 7.439179 6.617291 6.886237 7.033345
7.192349 7.427612 6.760704 6.561914 6.851437
6.697935 6.505043 7.026195 7.387692 7.156017
7.028275 7.400411 7.18782 6.503667 7.362421
7.374428 7.145837 6.710722 6.934861 7.267814
7.194364 7.160541 7.414991 6.830541 6.798955
6.920123 6.535415 7.430199 7.160553 7.300438
6.546449 6.827523 6.913341 6.631904 6.761241
6.982005 7.016792 7.440203 6.995284 6.949625
6.941647 6.919501 7.004451 7.32364 6.521826
7.099145 6.65869 7.033861 6.631708 6.834512
7.46219 6.670062 6.977015 6.776849 7.137446
7.183564 6.551214 7.395436 6.901051 6.663305
6.9417 6.631233 7.129199 7.106573 7.350316
