0.6335412 0.02709783 0.09357613 0.311356 0.3268772
0.244605 0.2806556 0.06548344 0.1617595 0.2019506
0.07949151 0.2643343 0.2168465 0.07895161 0.07712358
0.02723152 0.8286138 0.7140351 0.4316001 0.1448782
0.1025359 0.0487679 0.646352 0.2740736 0.5310786
0.2086488 0.1244585 0.6612663 0.4322871 0.06466574
0.1821796 0.06886072 0.3029233 0.0287328 0.09415749
0.373327 0.05138056 0.1610823 0.08353411 0.6225805
0.243535 0.03764476 0.0363779 0.03273911 0.7076431
0.5622117 0.06758249 0.00221223 0.1727613 0.9306695
0.7855776 0.4663851 0.08829471 0.4297896 0.3443273
0.2444551 0.001957392 0.7722859 0.840704 0.4888613
0.01528732 0.6058946 0.4537989 0.1855342 0.9044403
0.2742607 0.05456301 0.1659799 0.2140028 0.1945889
0.3690626 0.1755996 0.07958066 0.1486907 0.3284111
0.043309 0.01250553 0.2363639 0.06356373 0.1448445
0.06700338 0.6531735 0.2174117 0.2043171 0.4503646
0.3418514 0.08051869 0.02675368 0.1725754 0.04403556
0.04815749 0.09470098 0.6927342 0.9557794 0.11241
0.2459605 0.06975905 0.3794196 0.2135101 0.6367935
0.1299225 2.01031 0.1199571 0.01447321 1.123884
0.1227384 0.1418934 0.282044 0.06985776 0.0854821
0.6511737 0.1693001 0.02963218 0.1348606 0.1265317
0.2280353 0.2228254 0.08350429 0.336075 0.808838
0.4441796 0.3152534 0.5884415 0.05715221 0.3488902
0.04896637 0.03711166 0.1510288 0.1602109 0.2259368
0.2373073 0.006822662 0.06273642 0.3314346 0.1550139
1.142932 0.5327662 0.3486111 0.2311714 0.1512808
0.01274243 0.1918006 0.007151251 0.2756208 0.82686
0.3542487 0.7378695 0.1071361 0.1819048 0.00163726
0.2392106 0.3646 0.7442998 1.115228 0.3131885
0.04589488 0.1677374 0.07277194 0.1507287 0.259615
0.5506124 0.6418047 0.2722964 0.2844771 0.5990776
0.167259 0.1991207 0.06846008 0.5177841 0.6163108
0.550372 0.01947861 0.5490386 0.1618603 0.1042329
0.2607025 0.4643736 0.106496 0.0564964 0.2062473
0.443595 0.07288442 0.5616778 0.09565904 0.0778723
0.5154837 0.1033689 1.604348 0.5178391 0.1817192
0.03459477 0.1487382 0.02194808 0.2390914 0.1981169
0.4373681 0.3215489 0.4523197 0.261981 0.05617031
0.5784811 0.7966809 0.07987642 0.1219087 0.09565461
0.3200145 0.1159466 0.08716773 1.492038 0.03038971
0.4552079 0.01920985 0.3687691 0.06817547 0.484608
0.1215393 0.5679474 0.4363353 0.07617482 0.1293576
0.05331286 0.0111068 1.003106 0.003704125 0.1164988
0.1912879 0.3161045 0.2290716 1.698581 1.009575
0.06057254 0.07258936 0.2365916 0.3788466 0.1511795
0.03202372 0.4141888 0.3684695 0.004668146 1.031059
0.9948274 0.230703 0.165723 0.3329236 0.2872121
0.1562181 0.1900342 0.3315459 0.4572389 0.02614237
0.06873449 0.1428012 0.005737517 0.3601667 0.1041752
0.006579053 0.2838157 0.4138191 0.08175841 0.4902782
0.2750004 0.3236879 0.1634948 0.4092364 0.6940885
0.6900325 0.01776695 0.09635599 0.3989152 0.1102855
0.1353583 0.4405528 0.9701611 0.3154656 0.07886374
0.3627579 0.7540538 0.2098221 0.4419044 1.103928
0.3300371 1.867181 0.1425939 1.363279 0.01084748
0.6900735 0.04629375 1.251188 0.001051247 0.05378219
0.06216298 0.3984599 0.03934994 0.1225356 0.02180199
0.6203096 0.3781061 0.1238191 0.02402636 0.5558563
0.001008833 0.6629789 0.2357863 0.4593638 0.05627585
0.01603525 0.000302185 0.02186143 0.2085103 0.05074567
0.03005934 0.009510735 0.3391178 0.2549137 0.5300105
0.03634012 0.1083653 0.1767525 0.1239383 0.3691773
0.3498088 0.07540342 0.004329889 0.07459766 0.02055937
0.9407195 0.1672747 0.2763949 0.1893637 0.042968
0.4163584 0.8606886 0.2645849 0.8143352 0.01564262
0.01525893 0.7154106 0.1920519 0.06571567 1.098911
0.04358321 2.070962 0.1162084 0.5714858 1.040343
0.6843587 0.3970815 0.2890082 0.5896553 0.04560503
0.4728505 0.314832 0.3839184 0.6152282 0.2354691
0.816716 0.1978341 0.2420293 0.6357971 0.7662453
0.1567529 0.8149126 0.1610566 0.05186101 1.27386
0.2645051 1.081069 0.2900907 1.092888 0.0326144
0.283009 0.5125672 0.7075093 0.1978319 0.1745122
0.08160958 0.4295783 0.7192089 0.3767616 0.210554
0.8056758 0.1868078 0.3666273 0.05693321 0.09465694
0.6480758 0.3944981 0.1219996 0.1013469 0.1103508
0.7103624 0.09471529 0.2580493 0.0007386721 0.04493951
0.4591825 0.1101871 0.01447369 0.4451588 0.3087356
0.4334322 0.02267594 0.09096744 0.596731 0.5103815
0.09817475 0.2161096 0.958466 0.2814454 0.2190358
0.1196488 0.1147953 0.1568945 1.071151 0.3421132
0.06779149 0.56282 0.3993498 0.9445991 0.1894799
0.11472 0.6329575 0.02866002 0.2051646 0.3146321
0.1260303 0.08975869 0.3977735 0.00700027 0.0037529
0.03078232 0.004439102 0.2945693 0.2303907 0.1906583
0.166891 0.1797135 0.7195106 0.31267 0.1975889
0.01138285 0.0165308 0.06143042 0.3055615 0.06361772
0.188799 0.0722193 0.190507 0.1081528 0.06863365
0.06713366 0.1292659 0.06221723 0.07325917 0.03880078
0.1409535 0.1792188 0.1050522 0.4513511 0.04173862
0.9009773 0.05293597 0.04971579 0.2782698 0.1805794
0.03481706 0.3963567 0.6225681 0.0740555 0.4807124
0.256603 0.0004975258 0.7920526 0.1828451 0.03115097
0.04262244 0.5212045 0.03512635 0.09419097 0.934582
0.1170418 2.344428 0.2268991 0.1069539 0.1040069
0.3085319 0.03353634 0.4583181 0.289431 0.1485889
0.2947924 0.9745419 0.03724484 1.969739 0.1487803
0.3771581 0.02440085 0.4327359 0.5136068 0.1961561
0.3772203 0.6721275 0.06015419 0.7948364 0.1526935
0.1072742 0.2701099 0.01649392 0.0005104954 0.2541143
0.6073869 0.3571553 0.3519394 0.3251955 0.5512719
0.03352217 0.06795542 0.03318517 1.144941 0.06756612
0.2935056 0.2345999 0.009300811 0.301292 0.8157478
1.133053 0.07035452 0.1248569 0.5206377 0.1896873
0.1127813 1.680566 0.2291679 0.218881 0.2809822
1.080873 0.01981457 0.0799481 0.5963959 0.08131437
0.6041749 1.687042 0.3437139 0.1305193 0.5581413
0.3844556 0.4177918 0.8090577 0.1294053 0.5844763
0.6477691 0.7878666 0.5216299 1.105904 0.05760047
0.04875243 1.769954 1.275087 0.9125717 0.5102026
0.2816613 0.5204292 0.1862919 0.004263155 0.7267429
0.05898744 1.157513 0.4867218 0.1157049 0.4676087
0.3150892 0.04918786 0.02970096 0.1737595 0.1310277
0.535458 0.5240018 0.0749881 0.06805619 0.08284824
0.5021192 0.3698506 0.07367816 0.1449769 0.1868857
0.1394715 0.5984256 0.007853609 0.1789985 0.6661526
0.02304596 0.1383482 0.4062135 0.4118514 0.01236603
0.2221623 0.3510019 0.2281103 0.2256881 0.6748005
1.404832 0.388302 0.04111892 0.03812115 0.01678085
0.3875992 0.1112019 0.06512255 0.8841444 0.5886749
0.3660075 0.1477251 0.5579559 0.01497886 0.04191071
0.8656491 0.2798418 0.01937101 0.05291877 0.7731351
0.4104458 0.5794778 0.01165038 0.5414154 0.1091064
1.87963 0.001712316 0.06861511 0.1098431 0.4636982
0.1072374 0.1424754 0.3140399 0.273541 0.5932376
0.06318138 0.024721 0.02128304 0.7823865 0.4045944
0.06088105 0.2834503 0.03777315 0.09998778 0.1496929
0.06205135 0.2420682 0.09180042 0.7500444 0.01554374
0.1177292 0.1111481 0.2151271 0.03362165 0.5300026
0.02933501 0.7316909 0.1997018 0.1527326 0.05977353
0.5667097 0.6499916 0.7964558 0.1996723 0.1306109
1.233551 0.05753242 0.3376865 0.2635775 0.1735361
0.5178676 0.750828 0.293887 0.01341969 0.1809803
1.270833 0.5354275 0.104405 0.1413598 0.07193194
0.4057591 0.1641933 0.6691552 0.2380186 0.3684749
